One=0, Two=0, Three=0, Four=0 Generation=268 4 guns alive
One=0, Two=2, Three=7, Four=5 Generation=7803 All guns dead
One=0, Two=2, Three=7, Four=6 Generation=7777 All guns dead
One=0, Two=2, Three=7, Four=7 Generation=7778 All guns dead
One=0, Two=2, Three=7, Four=8 Generation=2946 1 gun alive
One=0, Two=2, Three=7, Four=9 Generation=3488 All guns dead
One=0, Two=2, Three=7, Four=10 Generation=5858 All guns dead
One=0, Two=2, Three=7, Four=11 Generation=2573 1 gun alive
One=0, Two=2, Three=7, Four=12 Generation=2918 All guns dead
One=0, Two=2, Three=8, Four=0 Generation=2101 All guns dead
One=0, Two=2, Three=8, Four=1 Generation=4323 All guns dead
One=0, Two=2, Three=8, Four=2 Generation=3789 All guns dead
One=0, Two=2, Three=8, Four=3 Generation=4054 All guns dead
One=0, Two=2, Three=8, Four=4 Generation=2649 All guns dead
One=0, Two=2, Three=8, Four=5 Generation=3156 All guns dead
One=0, Two=2, Three=8, Four=6 Generation=3151 All guns dead
One=0, Two=2, Three=8, Four=7 Generation=1839 All guns dead
One=0, Two=2, Three=8, Four=8 Generation=3994 1 gun alive
One=0, Two=2, Three=8, Four=9 Generation=1370 2 guns alive
One=0, Two=2, Three=8, Four=10 Generation=4364 1 gun alive
One=0, Two=2, Three=8, Four=11 Generation=6249 All guns dead
One=0, Two=2, Three=8, Four=12 Generation=1983 All guns dead
One=0, Two=2, Three=9, Four=0 Generation=4923 All guns dead
One=0, Two=2, Three=9, Four=1 Generation=3850 All guns dead
One=0, Two=2, Three=9, Four=2 Generation=265 4 guns alive
One=0, Two=2, Three=9, Four=3 Generation=4417 1 gun alive
One=0, Two=2, Three=9, Four=4 Generation=4238 1 gun alive
One=0, Two=2, Three=9, Four=5 Generation=3310 All guns dead
One=0, Two=2, Three=9, Four=6 Generation=2917 All guns dead
One=0, Two=2, Three=9, Four=7 Generation=3391 All guns dead
One=0, Two=2, Three=9, Four=8 Generation=3852 1 gun alive
One=0, Two=2, Three=9, Four=9 Generation=269 4 guns alive
One=0, Two=2, Three=9, Four=10 Generation=3243 All guns dead
One=0, Two=2, Three=9, Four=11 Generation=10893 All guns dead
One=0, Two=2, Three=9, Four=12 Generation=4093 All guns dead
One=0, Two=2, Three=10, Four=0 Generation=1654 1 gun alive
One=0, Two=2, Three=10, Four=1 Generation=3341 All guns dead
One=0, Two=2, Three=10, Four=2 Generation=266 4 guns alive
One=0, Two=2, Three=10, Four=3 Generation=6843 All guns dead
One=0, Two=2, Three=10, Four=4 Generation=3191 All guns dead
One=0, Two=2, Three=10, Four=5 Generation=3093 2 guns alive
One=0, Two=2, Three=10, Four=6 Generation=1961 All guns dead
One=0, Two=2, Three=10, Four=7 Generation=1563 All guns dead
One=0, Two=2, Three=10, Four=8 Generation=3041 1 gun alive
One=0, Two=2, Three=10, Four=9 Generation=3181 All guns dead
One=0, Two=2, Three=10, Four=10 Generation=1571 All guns dead
One=0, Two=2, Three=10, Four=11 Generation=1321 All guns dead
One=0, Two=2, Three=10, Four=12 Generation=2476 1 gun alive
One=0, Two=2, Three=11, Four=0 Generation=3453 All guns dead
One=0, Two=2, Three=11, Four=1 Generation=4831 All guns dead
One=0, Two=2, Three=11, Four=2 Generation=267 4 guns alive
One=0, Two=2, Three=11, Four=3 Generation=3186 1 gun alive
One=0, Two=2, Three=11, Four=4 Generation=2591 1 gun alive
One=0, Two=2, Three=11, Four=5 Generation=1685 2 guns alive
One=0, Two=2, Three=11, Four=6 Generation=3571 All guns dead
One=0, Two=2, Three=11, Four=7 Generation=4868 All guns dead
One=0, Two=2, Three=11, Four=8 Generation=1893 All guns dead
One=0, Two=2, Three=11, Four=9 Generation=271 4 guns alive
One=0, Two=2, Three=11, Four=10 Generation=5385 2 guns alive
One=0, Two=2, Three=11, Four=11 Generation=4212 All guns dead
One=0, Two=2, Three=11, Four=12 Generation=1242 All guns dead
One=0, Two=2, Three=12, Four=0 Generation=2341 All guns dead
One=0, Two=2, Three=12, Four=1 Generation=267 4 guns alive
One=0, Two=2, Three=12, Four=2 Generation=3568 1 gun alive
One=0, Two=2, Three=12, Four=3 Generation=3943 All guns dead
One=0, Two=2, Three=12, Four=4 Generation=4126 1 gun alive
One=0, Two=2, Three=12, Four=5 Generation=2161 All guns dead
One=0, Two=2, Three=12, Four=6 Generation=2523 All guns dead
One=0, Two=2, Three=12, Four=7 Generation=7093 All guns dead
One=0, Two=2, Three=12, Four=8 Generation=1713 All guns dead
One=0, Two=2, Three=12, Four=9 Generation=292 4 guns alive
One=0, Two=2, Three=12, Four=10 Generation=3161 All guns dead
One=0, Two=2, Three=12, Four=11 Generation=1981 All guns dead
One=0, Two=2, Three=12, Four=12 Generation=1376 2 guns alive
One=0, Two=3, Three=0, Four=0 Generation=4658 1 gun alive
One=0, Two=3, Three=0, Four=1 Generation=3064 All guns dead
One=0, Two=3, Three=0, Four=2 Generation=3661 All guns dead
One=0, Two=3, Three=0, Four=3 Generation=3018 2 guns alive
One=0, Two=3, Three=0, Four=4 Generation=8284 All guns dead
One=0, Two=3, Three=0, Four=5 Generation=6486 All guns dead
One=0, Two=3, Three=0, Four=6 Generation=3001 All guns dead
One=0, Two=3, Three=0, Four=7 Generation=2827 1 gun alive
One=0, Two=3, Three=0, Four=8 Generation=2452 2 guns alive
One=0, Two=3, Three=0, Four=9 Generation=2344 All guns dead
One=0, Two=3, Three=0, Four=10 Generation=342 4 guns alive
One=0, Two=3, Three=0, Four=11 Generation=4324 1 gun alive
One=0, Two=3, Three=0, Four=12 Generation=3814 All guns dead
One=0, Two=3, Three=1, Four=0 Generation=2134 All guns dead
One=0, Two=3, Three=1, Four=1 Generation=2614 All guns dead
One=0, Two=3, Three=1, Four=2 Generation=1681 All guns dead
One=0, Two=3, Three=1, Four=3 Generation=2434 All guns dead
One=0, Two=3, Three=1, Four=4 Generation=256 4 guns alive
One=0, Two=3, Three=1, Four=5 Generation=1832 All guns dead
One=0, Two=3, Three=1, Four=6 Generation=1144 All guns dead
One=0, Two=3, Three=1, Four=7 Generation=2975 1 gun alive
One=0, Two=3, Three=1, Four=8 Generation=4645 1 gun alive
One=0, Two=3, Three=1, Four=9 Generation=3733 1 gun alive
One=0, Two=3, Three=1, Four=10 Generation=342 4 guns alive
One=0, Two=3, Three=1, Four=11 Generation=3691 All guns dead
One=0, Two=3, Three=1, Four=12 Generation=1894 1 gun alive
One=0, Two=3, Three=2, Four=0 Generation=265 4 guns alive
One=0, Two=3, Three=2, Four=1 Generation=1864 All guns dead
One=0, Two=3, Three=2, Four=2 Generation=2763 All guns dead
One=0, Two=3, Three=2, Four=3 Generation=2704 1 gun alive
One=0, Two=3, Three=2, Four=4 Generation=8915 All guns dead
One=0, Two=3, Three=2, Four=5 Generation=3609 1 gun alive
One=0, Two=3, Three=2, Four=6 Generation=1084 All guns dead
One=0, Two=3, Three=2, Four=7 Generation=258 4 guns alive
One=0, Two=3, Three=2, Four=8 Generation=2187 2 guns alive
One=0, Two=3, Three=2, Four=9 Generation=3190 All guns dead
One=0, Two=3, Three=2, Four=10 Generation=258 4 guns alive
One=0, Two=3, Three=2, Four=11 Generation=2044 All guns dead
One=0, Two=3, Three=2, Four=12 Generation=3963 All guns dead
One=0, Two=3, Three=3, Four=0 Generation=2971 All guns dead
One=0, Two=3, Three=3, Four=1 Generation=2101 All guns dead
One=0, Two=3, Three=3, Four=2 Generation=316 4 guns alive
One=0, Two=3, Three=3, Four=3 Generation=5494 All guns dead
One=0, Two=3, Three=3, Four=4 Generation=6215 All guns dead
One=0, Two=3, Three=3, Four=5 Generation=2469 1 gun alive
One=0, Two=3, Three=3, Four=6 Generation=1414 All guns dead
One=0, Two=3, Three=3, Four=7 Generation=1894 All guns dead
One=0, Two=3, Three=3, Four=8 Generation=10474 All guns dead
One=0, Two=3, Three=3, Four=9 Generation=3571 All guns dead
One=0, Two=3, Three=3, Four=10 Generation=4021 All guns dead
One=0, Two=3, Three=3, Four=11 Generation=3184 All guns dead
One=0, Two=3, Three=3, Four=12 Generation=3187 1 gun alive
One=0, Two=3, Three=4, Four=0 Generation=3241 All guns dead
One=0, Two=3, Three=4, Four=1 Generation=2492 All guns dead
One=0, Two=3, Three=4, Four=2 Generation=260 4 guns alive
One=0, Two=3, Three=4, Four=3 Generation=5743 1 gun alive
One=0, Two=3, Three=4, Four=4 Generation=8941 All guns dead
One=0, Two=3, Three=4, Four=5 Generation=6876 All guns dead
One=0, Two=3, Three=4, Four=6 Generation=1234 All guns dead
One=0, Two=3, Three=4, Four=7 Generation=5911 All guns dead
One=0, Two=3, Three=4, Four=8 Generation=3215 All guns dead
One=0, Two=3, Three=4, Four=9 Generation=3721 All guns dead
One=0, Two=3, Three=4, Four=10 Generation=2324 2 guns alive
One=0, Two=3, Three=4, Four=11 Generation=1351 All guns dead
One=0, Two=3, Three=4, Four=12 Generation=1595 All guns dead
One=0, Two=3, Three=5, Four=0 Generation=5401 All guns dead
One=0, Two=3, Three=5, Four=1 Generation=2224 All guns dead
One=0, Two=3, Three=5, Four=2 Generation=3331 All guns dead
One=0, Two=3, Three=5, Four=3 Generation=3756 All guns dead
One=0, Two=3, Three=5, Four=4 Generation=254 4 guns alive
One=0, Two=3, Three=5, Four=5 Generation=260 4 guns alive
One=0, Two=3, Three=5, Four=6 Generation=3316 1 gun alive
One=0, Two=3, Three=5, Four=7 Generation=1836 All guns dead
One=0, Two=3, Three=5, Four=8 Generation=3454 All guns dead
One=0, Two=3, Three=5, Four=9 Generation=1701 3 guns alive
One=0, Two=3, Three=5, Four=10 Generation=2316 All guns dead
One=0, Two=3, Three=5, Four=11 Generation=262 4 guns alive
One=0, Two=3, Three=5, Four=12 Generation=5683 All guns dead
One=0, Two=3, Three=6, Four=0 Generation=2701 All guns dead
One=0, Two=3, Three=6, Four=1 Generation=3064 All guns dead
One=0, Two=3, Three=6, Four=2 Generation=2854 All guns dead
One=0, Two=3, Three=6, Four=3 Generation=3307 All guns dead
One=0, Two=3, Three=6, Four=4 Generation=4993 1 gun alive
One=0, Two=3, Three=6, Four=5 Generation=260 4 guns alive
One=0, Two=3, Three=6, Four=6 Generation=4000 1 gun alive
One=0, Two=3, Three=6, Four=7 Generation=5400 1 gun alive
One=0, Two=3, Three=6, Four=8 Generation=2347 2 guns alive
One=0, Two=3, Three=6, Four=9 Generation=7534 All guns dead
One=0, Two=3, Three=6, Four=10 Generation=1511 All guns dead
One=0, Two=3, Three=6, Four=11 Generation=3672 All guns dead
One=0, Two=3, Three=6, Four=12 Generation=5021 1 gun alive
One=0, Two=3, Three=7, Four=0 Generation=286 4 guns alive
One=0, Two=3, Three=7, Four=1 Generation=2014 All guns dead
One=0, Two=3, Three=7, Four=2 Generation=4143 All guns dead
One=0, Two=3, Three=7, Four=3 Generation=2764 All guns dead
One=0, Two=3, Three=7, Four=4 Generation=260 4 guns alive
One=0, Two=3, Three=7, Four=5 Generation=1174 All guns dead
One=0, Two=3, Three=7, Four=6 Generation=4837 All guns dead
One=0, Two=3, Three=7, Four=7 Generation=3181 All guns dead
One=0, Two=3, Three=7, Four=8 Generation=4443 1 gun alive
One=0, Two=3, Three=7, Four=9 Generation=2831 1 gun alive
One=0, Two=3, Three=7, Four=10 Generation=345 4 guns alive
One=0, Two=3, Three=7, Four=11 Generation=4872 All guns dead
One=0, Two=3, Three=7, Four=12 Generation=3218 All guns dead
One=0, Two=3, Three=8, Four=0 Generation=2263 2 guns alive
One=0, Two=3, Three=8, Four=1 Generation=6082 1 gun alive
One=0, Two=3, Three=8, Four=2 Generation=264 4 guns alive
One=0, Two=3, Three=8, Four=3 Generation=2137 1 gun alive
One=0, Two=3, Three=8, Four=4 Generation=272 4 guns alive
One=0, Two=3, Three=8, Four=5 Generation=6094 All guns dead
One=0, Two=3, Three=8, Four=6 Generation=3819 All guns dead
One=0, Two=3, Three=8, Four=7 Generation=261 4 guns alive
One=0, Two=3, Three=8, Four=8 Generation=6244 All guns dead
One=0, Two=3, Three=8, Four=9 Generation=264 4 guns alive
One=0, Two=3, Three=8, Four=10 Generation=3451 All guns dead
One=0, Two=3, Three=8, Four=11 Generation=260 4 guns alive
One=0, Two=3, Three=8, Four=12 Generation=1424 2 guns alive
One=0, Two=3, Three=9, Four=0 Generation=4504 All guns dead
One=0, Two=3, Three=9, Four=1 Generation=2911 All guns dead
One=0, Two=3, Three=9, Four=2 Generation=265 4 guns alive
One=0, Two=3, Three=9, Four=3 Generation=5770 All guns dead
One=0, Two=3, Three=9, Four=4 Generation=6481 All guns dead
One=0, Two=3, Three=9, Four=5 Generation=263 4 guns alive
One=0, Two=3, Three=9, Four=6 Generation=3004 All guns dead
One=0, Two=3, Three=9, Four=7 Generation=9400 All guns dead
One=0, Two=3, Three=9, Four=8 Generation=5592 1 gun alive
One=0, Two=3, Three=9, Four=9 Generation=265 4 guns alive
One=0, Two=3, Three=9, Four=10 Generation=4780 All guns dead
One=0, Two=3, Three=9, Four=11 Generation=1697 2 guns alive
One=0, Two=3, Three=9, Four=12 Generation=5071 All guns dead
One=0, Two=3, Three=10, Four=0 Generation=9904 1 gun alive
One=0, Two=3, Three=10, Four=1 Generation=2644 All guns dead
One=0, Two=3, Three=10, Four=2 Generation=266 4 guns alive
One=0, Two=3, Three=10, Four=3 Generation=1504 All guns dead
One=0, Two=3, Three=10, Four=4 Generation=316 4 guns alive
One=0, Two=3, Three=10, Four=5 Generation=6241 All guns dead
One=0, Two=3, Three=10, Four=6 Generation=1417 All guns dead
One=0, Two=3, Three=10, Four=7 Generation=1741 All guns dead
One=0, Two=3, Three=10, Four=8 Generation=3784 1 gun alive
One=0, Two=3, Three=10, Four=9 Generation=266 4 guns alive
One=0, Two=3, Three=10, Four=10 Generation=2520 1 gun alive
One=0, Two=3, Three=10, Four=11 Generation=3154 All guns dead
One=0, Two=3, Three=10, Four=12 Generation=2461 All guns dead
One=0, Two=3, Three=11, Four=0 Generation=2401 All guns dead
One=0, Two=3, Three=11, Four=1 Generation=3800 1 gun alive
One=0, Two=3, Three=11, Four=2 Generation=267 4 guns alive
One=0, Two=3, Three=11, Four=3 Generation=2794 All guns dead
One=0, Two=3, Three=11, Four=4 Generation=6181 All guns dead
One=0, Two=3, Three=11, Four=5 Generation=3814 All guns dead
One=0, Two=3, Three=11, Four=6 Generation=8581 All guns dead
One=0, Two=3, Three=11, Four=7 Generation=2131 All guns dead
One=0, Two=3, Three=11, Four=8 Generation=3219 All guns dead
One=0, Two=3, Three=11, Four=9 Generation=267 4 guns alive
One=0, Two=3, Three=11, Four=10 Generation=2772 All guns dead
One=0, Two=3, Three=11, Four=11 Generation=5911 All guns dead
One=0, Two=3, Three=11, Four=12 Generation=3424 1 gun alive
One=0, Two=3, Three=12, Four=0 Generation=2563 All guns dead
One=0, Two=3, Three=12, Four=1 Generation=6421 All guns dead
One=0, Two=3, Three=12, Four=2 Generation=3661 All guns dead
One=0, Two=3, Three=12, Four=3 Generation=1714 All guns dead
One=0, Two=3, Three=12, Four=4 Generation=2645 All guns dead
One=0, Two=3, Three=12, Four=5 Generation=1391 3 guns alive
One=0, Two=3, Three=12, Four=6 Generation=4600 1 gun alive
One=0, Two=3, Three=12, Four=7 Generation=3394 All guns dead
One=0, Two=3, Three=12, Four=8 Generation=4084 All guns dead
One=0, Two=3, Three=12, Four=9 Generation=1196 3 guns alive
One=0, Two=3, Three=12, Four=10 Generation=7601 All guns dead
One=0, Two=3, Three=12, Four=11 Generation=7687 1 gun alive
One=0, Two=3, Three=12, Four=12 Generation=3331 All guns dead
One=0, Two=4, Three=0, Four=0 Generation=7360 1 gun alive
One=0, Two=4, Three=0, Four=1 Generation=255 4 guns alive
One=0, Two=4, Three=0, Four=2 Generation=261 4 guns alive
One=0, Two=4, Three=0, Four=3 Generation=8284 All guns dead
One=0, Two=4, Three=0, Four=4 Generation=259 4 guns alive
One=0, Two=4, Three=0, Four=5 Generation=2041 All guns dead
One=0, Two=4, Three=0, Four=6 Generation=2873 1 gun alive
One=0, Two=4, Three=0, Four=7 Generation=7988 All guns dead
One=0, Two=4, Three=0, Four=8 Generation=2275 2 guns alive
One=0, Two=4, Three=0, Four=9 Generation=12751 All guns dead
One=0, Two=4, Three=0, Four=10 Generation=1994 2 guns alive
One=0, Two=4, Three=0, Four=11 Generation=1805 All guns dead
One=0, Two=4, Three=0, Four=12 Generation=2791 All guns dead
One=0, Two=4, Three=1, Four=0 Generation=2131 All guns dead
One=0, Two=4, Three=1, Four=1 Generation=258 4 guns alive
One=0, Two=4, Three=1, Four=2 Generation=6783 All guns dead
One=0, Two=4, Three=1, Four=3 Generation=1681 All guns dead
One=0, Two=4, Three=1, Four=4 Generation=3182 All guns dead
One=0, Two=4, Three=1, Four=5 Generation=2435 All guns dead
One=0, Two=4, Three=1, Four=6 Generation=3091 2 guns alive
One=0, Two=4, Three=1, Four=7 Generation=3488 All guns dead
One=0, Two=4, Three=1, Four=8 Generation=1981 All guns dead
One=0, Two=4, Three=1, Four=9 Generation=1575 2 guns alive
One=0, Two=4, Three=1, Four=10 Generation=287 4 guns alive
One=0, Two=4, Three=1, Four=11 Generation=2732 All guns dead
One=0, Two=4, Three=1, Four=12 Generation=2641 All guns dead
One=0, Two=4, Three=2, Four=0 Generation=350 4 guns alive
One=0, Two=4, Three=2, Four=1 Generation=8847 1 gun alive
One=0, Two=4, Three=2, Four=2 Generation=2796 1 gun alive
One=0, Two=4, Three=2, Four=3 Generation=5794 1 gun alive
One=0, Two=4, Three=2, Four=4 Generation=2075 All guns dead
One=0, Two=4, Three=2, Four=5 Generation=323 4 guns alive
One=0, Two=4, Three=2, Four=6 Generation=2167 All guns dead
One=0, Two=4, Three=2, Four=7 Generation=1388 All guns dead
One=0, Two=4, Three=2, Four=8 Generation=263 4 guns alive
One=0, Two=4, Three=2, Four=9 Generation=3905 All guns dead
One=0, Two=4, Three=2, Four=10 Generation=347 4 guns alive
One=0, Two=4, Three=2, Four=11 Generation=1875 1 gun alive
One=0, Two=4, Three=2, Four=12 Generation=4743 All guns dead
One=0, Two=4, Three=3, Four=0 Generation=3241 All guns dead
One=0, Two=4, Three=3, Four=1 Generation=5702 All guns dead
One=0, Two=4, Three=3, Four=2 Generation=1833 All guns dead
One=0, Two=4, Three=3, Four=3 Generation=3665 All guns dead
One=0, Two=4, Three=3, Four=4 Generation=284 4 guns alive
One=0, Two=4, Three=3, Four=5 Generation=266 4 guns alive
One=0, Two=4, Three=3, Four=6 Generation=4771 All guns dead
One=0, Two=4, Three=3, Four=7 Generation=2614 All guns dead
One=0, Two=4, Three=3, Four=8 Generation=2434 All guns dead
One=0, Two=4, Three=3, Four=9 Generation=8221 All guns dead
One=0, Two=4, Three=3, Four=10 Generation=2974 All guns dead
One=0, Two=4, Three=3, Four=11 Generation=2554 All guns dead
One=0, Two=4, Three=3, Four=12 Generation=1693 All guns dead
One=0, Two=4, Three=4, Four=0 Generation=2345 All guns dead
One=0, Two=4, Three=4, Four=1 Generation=3515 All guns dead
One=0, Two=4, Three=4, Four=2 Generation=264 4 guns alive
One=0, Two=4, Three=4, Four=3 Generation=2371 All guns dead
One=0, Two=4, Three=4, Four=4 Generation=3389 1 gun alive
One=0, Two=4, Three=4, Four=5 Generation=6556 1 gun alive
One=0, Two=4, Three=4, Four=6 Generation=319 4 guns alive
One=0, Two=4, Three=4, Four=7 Generation=264 4 guns alive
One=0, Two=4, Three=4, Four=8 Generation=4084 1 gun alive
One=0, Two=4, Three=4, Four=9 Generation=1955 All guns dead
One=0, Two=4, Three=4, Four=10 Generation=3431 All guns dead
One=0, Two=4, Three=4, Four=11 Generation=4745 All guns dead
One=0, Two=4, Three=4, Four=12 Generation=265 4 guns alive
One=0, Two=4, Three=5, Four=0 Generation=6571 All guns dead
One=0, Two=4, Three=5, Four=1 Generation=2978 1 gun alive
One=0, Two=4, Three=5, Four=2 Generation=519 4 guns alive
One=0, Two=4, Three=5, Four=3 Generation=1625 All guns dead
One=0, Two=4, Three=5, Four=4 Generation=6031 All guns dead
One=0, Two=4, Three=5, Four=5 Generation=3819 1 gun alive
One=0, Two=4, Three=5, Four=6 Generation=1655 All guns dead
One=0, Two=4, Three=5, Four=7 Generation=4025 All guns dead
One=0, Two=4, Three=5, Four=8 Generation=1596 All guns dead
One=0, Two=4, Three=5, Four=9 Generation=5110 All guns dead
One=0, Two=4, Three=5, Four=10 Generation=293 4 guns alive
One=0, Two=4, Three=5, Four=11 Generation=2082 All guns dead
One=0, Two=4, Three=5, Four=12 Generation=5136 All guns dead
